host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
137817563,1,Bedford-Stuyvesant,40.68161,-73.93811,0,140,28,0,,4,173
32304586,2,East Harlem,40.79115,-73.94663,1,90,3,95,1.88,1,175
236425271,2,Hell's Kitchen,40.76343,-73.99134,0,190,1,6,2.95,1,299
49164956,1,Bedford-Stuyvesant,40.67752,-73.91489,0,190,5,59,2.86,5,24
51531044,3,Jackson Heights,40.75164,-73.87644,1,50,1,84,2.1,4,302
29411897,1,Bedford-Stuyvesant,40.68873,-73.95472,1,70,1,18,4.7,1,142
24187843,3,Astoria,40.76462,-73.91039,0,180,2,0,,1,365
260267559,2,Midtown,40.75426,-73.98968,0,489,3,1,1.0,1,259
21430239,2,East Village,40.72828,-73.98901,1,119,1,134,3.15,1,0
16608415,1,East New York,40.66524,-73.89052,1,120,1,0,,3,103
5564361,1,Greenpoint,40.73109,-73.95267,0,130,3,1,1.0,1,43
177761074,3,Long Island City,40.75373,-73.91902,1,60,1,1,1.0,1,326
19011946,1,Bay Ridge,40.63766,-74.02626,1,99,3,1,0.12,2,362
214329835,3,Ditmars Steinway,40.77761,-73.90919,1,69,2,1,1.0,2,349
164509613,2,Morningside Heights,40.80414,-73.96498,0,145,1,23,1.37,1,3
47604405,1,Williamsburg,40.70957,-73.94995,0,50,28,0,,1,274
266770733,2,Inwood,40.85988,-73.92703,1,50,2,1,1.0,1,11
181075211,1,Bedford-Stuyvesant,40.69107,-73.92638,1,56,2,1,1.0,1,179
250126499,2,Hell's Kitchen,40.75871,-73.99659,0,250,1,0,,1,8
49123284,2,Two Bridges,40.71109,-73.99616,0,145,6,42,2.13,2,221
425363,1,Bedford-Stuyvesant,40.6872,-73.95231,0,170,5,55,1.44,1,82
125914985,1,East Flatbush,40.63439,-73.94397,0,150,6,57,3.1,2,128
2834168,2,Tribeca,40.71893,-74.0033,0,350,6,20,0.74,1,25
43128266,2,Washington Heights,40.83271,-73.94007,1,55,1,5,0.13,3,332
225620845,1,Sheepshead Bay,40.58496,-73.95739,0,250,3,4,0.62,3,360
2068673,0,Highbridge,40.83176,-73.9298,0,115,14,0,,1,0
270030033,1,East Flatbush,40.63971,-73.94377,1,85,1,1,1.0,1,167
52661714,2,Hell's Kitchen,40.76214,-73.98985,1,300,1,0,,1,0
23069554,2,Upper East Side,40.76765,-73.95892,0,115,3,9,1.6,1,19
1156763,1,Williamsburg,40.71364,-73.96447,0,250,3,37,2.35,1,174
249929999,2,Gramercy,40.73683,-73.98816,0,700,5,11,3.93,1,282
244817841,1,East New York,40.66977,-73.89356,1,40,7,8,2.05,13,198
244217586,3,Jamaica,40.70949,-73.79304,0,90,1,0,,1,0
2682346,1,Bedford-Stuyvesant,40.6891,-73.93926,0,75,2,4,0.08,1,0
2539525,2,Chelsea,40.74221,-73.9974,0,220,8,5,0.08,1,2
26929394,1,Williamsburg,40.71503,-73.94733,0,125,3,2,0.08,1,0
19303369,3,Elmhurst,40.7387,-73.8771,1,33,30,0,,37,31
1603942,1,Fort Greene,40.68681,-73.97675,0,149,29,86,1.1,2,125
17261034,1,Williamsburg,40.71211,-73.95949,1,95,12,1,0.03,1,0
123664664,2,West Village,40.73291,-74.00916,0,200,4,2,0.15,1,66
128549927,2,Hell's Kitchen,40.75907,-73.99558,0,265,1,18,2.55,1,46
50916440,2,Hell's Kitchen,40.7652,-73.99197,1,67,7,0,,1,0
208537842,1,Williamsburg,40.71269,-73.9495,0,200,1,3,0.41,1,0
48790146,1,Bedford-Stuyvesant,40.69182,-73.95696,0,125,2,127,2.92,1,126
10590489,1,Williamsburg,40.71367,-73.94228,1,60,2,7,0.17,1,0
234230740,2,Theater District,40.75638,-73.98834,0,260,5,0,,1,0
4225192,1,Bedford-Stuyvesant,40.6936,-73.94653,1,40,1,1,0.02,1,0
5048868,2,East Village,40.72815,-73.98059,0,295,1,261,3.82,1,245
9150099,2,Upper East Side,40.76244,-73.96215,0,300,3,2,0.04,1,0
1977947,1,Carroll Gardens,40.67725,-73.99968,1,100,1,0,,1,0
66640174,2,Flatiron District,40.7411,-73.99024,0,525,5,49,1.26,1,314
45536295,2,Harlem,40.81703,-73.93691,0,84,2,3,0.12,1,0
259087876,2,Theater District,40.75896,-73.98216,1,91,1,5,3.49,7,63
6197784,1,Williamsburg,40.71923,-73.96468,1,90,1,9,0.08,1,245
2969845,2,SoHo,40.72418,-73.99978,0,500,5,3,0.46,1,63
2605064,2,Harlem,40.80654,-73.95019,0,220,3,194,2.42,1,338
11376647,2,Upper East Side,40.76856,-73.95367,0,150,10,3,0.29,1,17
24975940,2,Greenwich Village,40.73365,-73.99727,0,159,90,0,,2,90
101720883,2,Harlem,40.81932,-73.94675,1,65,2,24,1.07,1,0
178543960,1,Greenpoint,40.721,-73.94143,2,41,30,0,,10,365
36897569,1,Greenpoint,40.72442,-73.93957,0,115,10,2,0.04,1,0
10826049,1,Greenpoint,40.7195,-73.95256,1,75,4,0,,1,0
230503468,2,SoHo,40.72628,-74.00236,0,380,2,12,1.89,1,0
4932419,2,West Village,40.73836,-74.00128,0,130,8,6,1.13,1,1
19628425,1,Boerum Hill,40.68632,-73.98903,0,80,30,3,0.16,1,0
123713,1,Bedford-Stuyvesant,40.68178,-73.94179,0,200,2,1,0.02,1,0
60617669,2,Midtown,40.75222,-73.97276,0,299,2,0,,4,0
2204078,2,Upper West Side,40.78911,-73.97396,0,395,14,39,0.45,1,50
228872661,1,Williamsburg,40.71191,-73.95568,0,243,1,23,4.63,1,107
13716703,1,Greenpoint,40.73334,-73.95607,0,165,2,3,0.08,1,0
6022622,3,Sunnyside,40.7479,-73.91742,0,125,2,2,0.11,1,0
321934,1,Park Slope,40.67319,-73.97323,0,175,2,11,0.11,1,246
6725061,2,Lower East Side,40.71856,-73.98753,1,69,4,0,,1,0
14120985,1,Bedford-Stuyvesant,40.6916,-73.94538,0,130,5,7,0.52,2,4
1935291,2,Upper East Side,40.7685,-73.96034,1,105,7,93,1.06,1,70
1475015,2,Kips Bay,40.74141,-73.97868,0,87,30,2,0.16,52,365
44458662,1,Bedford-Stuyvesant,40.68725,-73.93068,1,40,5,2,0.08,1,0
92611851,2,Upper East Side,40.78051,-73.94809,0,160,1,17,1.62,1,5
82148918,2,Harlem,40.82903,-73.94502,1,50,2,55,1.52,1,0
902054,2,Harlem,40.80903,-73.94197,0,325,5,89,0.94,1,153
19877163,1,Boerum Hill,40.68316,-73.97952,1,55,2,1,0.03,1,0
4153591,1,Prospect Heights,40.67708,-73.96649,0,195,4,10,0.13,1,95
82951378,1,Crown Heights,40.67285,-73.95734,1,45,1,3,0.09,1,0
185847,1,Fort Greene,40.68584,-73.97571,0,135,2,1,0.03,1,0
7365834,1,Brighton Beach,40.58102,-73.95782,0,137,2,2,0.3,5,350
38699335,2,Morningside Heights,40.80674,-73.96141,1,65,1,0,,1,0
41062475,2,Upper East Side,40.76035,-73.96045,1,80,4,11,1.3,1,156
75059797,3,Flushing,40.74652,-73.82873,1,40,3,3,3.0,1,66
20408271,1,Red Hook,40.67503,-74.01505,0,150,1,2,0.11,2,0
5069809,3,Forest Hills,40.71915,-73.84397,1,65,2,29,0.77,1,333
20431437,2,SoHo,40.72736,-74.00192,0,495,30,159,2.83,1,129
67395042,2,Harlem,40.82306,-73.94046,1,70,1,46,5.54,1,66
20691787,1,Greenpoint,40.72482,-73.95408,1,60,1,92,2.85,1,0
45364547,3,Arverne,40.59384,-73.79392,0,300,2,1,1.0,1,2
15778416,2,West Village,40.73066,-74.00371,0,175,1,0,,2,0
51137325,2,Chelsea,40.74494,-74.00116,0,225,30,0,,1,280
253047601,1,Bushwick,40.70092,-73.93732,1,50,1,26,9.07,1,9
23722638,1,Gowanus,40.68432,-73.98867,1,85,1,0,,2,0
170553,2,Upper West Side,40.77565,-73.98684,0,389,6,0,,1,105
10571574,1,Bedford-Stuyvesant,40.69892,-73.94645,1,77,2,74,1.88,1,343
226410657,1,Bedford-Stuyvesant,40.68555,-73.93107,1,42,30,1,0.24,27,332
23677128,1,Greenpoint,40.72712,-73.95499,1,80,1,0,,1,0
246666261,0,Claremont Village,40.84355,-73.91103,1,55,1,8,2.67,1,358
13107477,2,Harlem,40.82024,-73.94362,0,125,2,1,1.0,1,266
221200420,2,Murray Hill,40.74458,-73.97146,0,200,30,0,,23,339
45093051,2,Harlem,40.80255,-73.95347,1,100,1,36,2.52,2,365
21641206,1,Bedford-Stuyvesant,40.6956,-73.94827,1,65,1,357,6.19,4,321
26012172,2,Chelsea,40.75093,-73.99675,0,160,3,9,0.19,1,0
7333982,2,Upper East Side,40.77614,-73.94626,0,150,7,1,0.03,1,0
7090327,1,DUMBO,40.70328,-73.9899,1,150,1,1,0.08,1,0
107434423,2,Tribeca,40.71634,-74.00694,0,305,30,0,,232,309
3933608,1,Williamsburg,40.71713,-73.9622,0,280,3,0,,1,0
214119114,2,East Harlem,40.78781,-73.94549,1,75,3,0,,1,0
50006995,1,Bushwick,40.7005,-73.92814,0,230,1,1,0.02,1,0
187453004,1,Park Slope,40.67384,-73.97743,1,150,2,36,2.71,1,293
17078225,2,Harlem,40.81516,-73.94829,2,55,2,36,1.28,2,88
9132087,2,Greenwich Village,40.72956,-73.99979,0,169,3,22,0.81,2,0
28340799,1,Bedford-Stuyvesant,40.68746,-73.95936,1,47,14,1,0.03,1,0
251578356,1,Sheepshead Bay,40.60165,-73.96299,1,55,1,3,1.15,1,0
5268970,2,East Village,40.72726,-73.97573,1,75,3,51,0.7,1,127
152878377,1,Flatbush,40.64356,-73.96318,1,75,3,19,0.9,1,78
18022132,3,Long Island City,40.74523,-73.94973,1,175,4,1,0.16,1,39
88113848,1,Borough Park,40.64061,-73.99216,1,56,2,8,5.45,2,365
7636125,2,Tribeca,40.72035,-74.00493,1,70,14,0,,1,0
239571340,2,Hell's Kitchen,40.76516,-73.99205,1,180,1,0,,1,83
156064588,1,Crown Heights,40.67623,-73.91144,1,69,1,11,1.11,1,0
3635302,1,Bushwick,40.70563,-73.91853,1,90,2,6,0.58,3,89
496465,1,Williamsburg,40.71622,-73.93942,1,150,21,0,,1,0
179677211,0,Van Nest,40.84787,-73.86177,0,107,1,47,3.63,3,8
205564408,2,East Village,40.72701,-73.97909,1,50,1,5,0.46,1,0
18049970,1,Brownsville,40.65948,-73.90084,0,175,3,56,3.0,2,288
270306505,2,Little Italy,40.71717,-73.99817,0,350,4,0,,1,334
23115464,1,Brooklyn Heights,40.69503,-73.99475,0,125,8,1,0.1,1,207
10297692,1,Crown Heights,40.67658,-73.93122,0,300,1,32,0.52,2,254
260861596,2,SoHo,40.72353,-74.00409,1,100,1,0,,7,331
154330006,0,Kingsbridge,40.87666,-73.90034,0,149,3,37,1.9,1,146
196549213,2,Hell's Kitchen,40.76718,-73.98574,1,102,14,3,0.34,1,65
18280205,1,Williamsburg,40.71463,-73.95501,0,200,2,32,1.25,1,8
922922,1,Prospect Heights,40.67946,-73.96501,0,215,3,33,0.35,1,156
57746555,1,Williamsburg,40.71015,-73.96019,0,180,1,0,,1,0
46976876,2,East Village,40.72477,-73.98836,1,90,7,0,,2,0
266291058,2,Kips Bay,40.74344,-73.97821,0,500,2,0,,1,264
50331556,3,Rosedale,40.67836,-73.729,1,90,1,54,1.26,1,180
42422050,2,East Village,40.72696,-73.97433,1,75,2,19,0.99,2,303
31929860,2,Hell's Kitchen,40.7613,-73.99155,1,155,1,58,2.72,4,304
31175000,1,Bedford-Stuyvesant,40.68327,-73.93858,0,120,3,9,0.31,3,298
48492315,1,Bedford-Stuyvesant,40.68364,-73.95821,0,85,3,3,0.15,1,0
26328087,1,Williamsburg,40.71373,-73.94794,0,150,10,4,0.12,1,93
158338077,1,Kensington,40.63743,-73.97229,1,67,1,10,0.83,2,365
111134635,3,Jamaica,40.66893,-73.77144,1,65,3,1,0.04,1,362
82940021,2,Hell's Kitchen,40.76341,-73.99306,0,145,3,9,3.55,1,6
25699447,2,Upper West Side,40.77706,-73.98383,0,250,15,0,,1,23
1857899,1,Prospect-Lefferts Gardens,40.65627,-73.95468,0,225,2,10,0.29,1,0
3942655,1,Williamsburg,40.71614,-73.94456,0,105,5,8,0.53,2,8
17263290,2,Harlem,40.82241,-73.9412,1,45,1,0,,1,0
261651359,1,Bensonhurst,40.60475,-73.99213,1,60,3,0,,1,178
9917136,1,Crown Heights,40.677,-73.92363,1,40,1,22,0.5,3,67
10388662,2,Chinatown,40.71515,-73.99863,0,145,4,13,0.63,1,86
9439324,1,Bushwick,40.68809,-73.90641,1,36,1,8,0.43,3,0
6608220,1,Brooklyn Heights,40.69827,-73.99649,0,550,3,1,1.0,1,230
3311487,1,Williamsburg,40.71294,-73.96224,0,161,2,21,0.48,3,2
43098504,2,Washington Heights,40.85022,-73.92903,1,50,4,9,0.33,1,83
99202586,4,Randall Manor,40.62947,-74.12991,1,79,2,4,0.3,5,355
187908645,3,Flushing,40.75582,-73.83215,1,60,1,9,0.69,4,57
147858863,1,Bedford-Stuyvesant,40.68797,-73.9592,1,150,1,0,,1,0
2702777,1,Bushwick,40.6984,-73.91476,1,55,1,0,,1,0
7889819,2,West Village,40.73993,-74.00619,0,240,1,22,0.37,1,0
27379452,1,Williamsburg,40.70611,-73.93966,1,55,5,0,,1,0
228945290,2,Washington Heights,40.84215,-73.94266,1,45,1,4,0.57,1,90
34313176,3,Rego Park,40.71734,-73.86,0,110,2,12,1.02,4,332
1466422,1,Crown Heights,40.67551,-73.94047,0,60,133,0,,2,0
217251565,2,East Village,40.7237,-73.98514,1,125,1,25,2.68,1,68
19141737,2,Upper East Side,40.77037,-73.95734,0,120,6,0,,1,0
9424650,1,Williamsburg,40.71761,-73.95423,0,325,3,74,1.73,1,179
28181993,2,Kips Bay,40.73909,-73.9788,1,70,15,0,,1,0
402569,1,Williamsburg,40.71295,-73.94459,0,180,3,22,1.98,1,98
1884204,1,Bedford-Stuyvesant,40.68534,-73.93433,0,85,5,268,3.04,2,202
17224232,1,Flatbush,40.64635,-73.95474,2,30,3,3,3.0,1,46
25237492,2,Upper West Side,40.78147,-73.98315,0,250,30,13,0.25,34,304
121379512,0,Longwood,40.8273,-73.88906,1,37,1,7,0.41,2,0
20659309,1,Williamsburg,40.70901,-73.95471,0,168,2,5,0.39,1,0
264963423,1,South Slope,40.66956,-73.98922,0,195,2,4,4.0,1,345
46087238,3,Jamaica,40.68723,-73.78791,1,40,1,14,0.42,2,335
74215453,3,Astoria,40.76626,-73.91422,1,100,5,0,,1,41
4924477,2,East Village,40.726,-73.97861,1,94,5,5,5.0,1,47
15969987,2,Tribeca,40.71724,-74.00446,0,135,7,0,,1,0
700224,1,Gowanus,40.68338,-73.98657,0,250,29,16,0.36,4,300
15927582,1,Park Slope,40.67706,-73.98227,0,95,1,0,,1,0
1550580,1,Bedford-Stuyvesant,40.68759,-73.95705,1,45,4,0,,1,7
8900383,2,Morningside Heights,40.81326,-73.96181,1,220,1,0,,1,365
13392472,2,Lower East Side,40.72085,-73.98945,1,103,3,38,4.58,1,99
1313306,2,Harlem,40.81122,-73.94279,0,400,5,0,,2,365
19726948,2,Lower East Side,40.72151,-73.98814,0,158,2,145,4.81,1,193
231298987,2,Lower East Side,40.7189,-73.98599,0,200,4,1,0.26,1,0
2083759,2,Harlem,40.79996,-73.95485,0,104,3,42,0.89,1,219
46812877,2,Inwood,40.86271,-73.92872,0,100,5,39,1.28,1,12
26921025,3,Sunnyside,40.73811,-73.92099,0,99,1,0,,1,0
154238443,0,Belmont,40.85579,-73.88512,1,29,3,9,0.43,2,322
10657357,2,Washington Heights,40.83132,-73.94101,1,50,5,24,0.39,4,177
5523186,2,East Village,40.73032,-73.98469,0,750,3,9,0.18,2,364
257406510,2,Flatiron District,40.74054,-73.98681,0,389,4,4,2.26,1,65
25325946,2,East Village,40.73029,-73.98439,0,175,2,0,,1,0
50760546,2,Kips Bay,40.74439,-73.98112,0,109,30,5,0.15,31,134
17211451,1,Clinton Hill,40.68316,-73.96289,0,84,30,0,,1,39
104262874,1,Bedford-Stuyvesant,40.67776,-73.92754,2,40,4,17,0.53,1,0
188160057,2,Washington Heights,40.8483,-73.93115,1,125,3,0,,1,363
45688062,2,Harlem,40.81083,-73.95188,1,125,4,0,,1,0
22541573,2,Upper West Side,40.78593,-73.97284,0,169,30,1,0.05,87,0
37312959,3,East Elmhurst,40.77026,-73.87561,1,45,1,459,10.72,5,175
3636235,2,East Village,40.72558,-73.97929,0,399,7,104,1.28,1,42
254104585,1,Bedford-Stuyvesant,40.68316,-73.9287,1,70,2,12,5.54,3,349
41667978,2,Lower East Side,40.71449,-73.987,1,70,2,1,0.02,1,0
1884659,1,Bushwick,40.70827,-73.92264,0,97,2,47,0.88,2,345
18276764,2,Gramercy,40.7363,-73.98691,0,198,2,37,0.98,1,0
7119612,1,Bushwick,40.69897,-73.92705,1,62,1,1,0.03,1,0
263880607,2,Hell's Kitchen,40.76487,-73.98912,1,120,1,1,1.0,7,198
215884830,1,Sunset Park,40.65047,-74.00403,1,50,1,23,2.63,4,327
143938171,3,Ozone Park,40.68275,-73.8429,0,200,3,0,,1,0
113128172,1,Bushwick,40.70079,-73.91847,1,65,1,9,0.35,1,0
22463377,2,Murray Hill,40.74953,-73.9801,1,120,1,16,1.29,3,9
8060373,1,Fort Greene,40.6896,-73.97238,1,150,14,0,,1,0
6492234,2,Washington Heights,40.83721,-73.93894,1,50,4,0,,1,0
73630116,2,Theater District,40.7615,-73.98527,1,180,14,15,0.48,1,122
130183779,2,Financial District,40.70407,-74.00885,0,200,1,13,0.67,1,1
151831356,2,Midtown,40.74607,-73.98599,0,199,1,0,,1,14
51038,1,Clinton Hill,40.68625,-73.96446,1,180,3,15,0.18,6,266
36214976,2,Harlem,40.81968,-73.94384,1,75,2,12,0.96,1,0
233756380,2,Upper East Side,40.77098,-73.9524,0,115,2,1,1.0,1,234
1692538,2,Washington Heights,40.85392,-73.93139,1,58,1,20,2.01,5,315
148852095,3,Flushing,40.75547,-73.83547,1,60,2,24,1.14,3,76
11305944,0,Williamsbridge,40.87135,-73.85736,0,145,2,5,0.48,5,0
48081884,1,Williamsburg,40.70564,-73.92774,1,60,3,2,0.08,2,0
16098958,2,Hell's Kitchen,40.76544,-73.98651,0,135,30,5,0.16,96,311
49989254,2,Midtown,40.74635,-73.98103,0,250,1,0,,1,0
10162529,3,St. Albans,40.70039,-73.75233,0,325,3,82,1.37,2,359
75248463,1,East Flatbush,40.64521,-73.94751,1,58,2,9,0.42,4,49
181885938,3,Elmhurst,40.73288,-73.87177,1,55,2,8,0.9,2,315
18996093,3,Little Neck,40.75794,-73.72956,1,45,1,12,0.55,5,133
155152907,3,St. Albans,40.70479,-73.76357,1,45,2,31,2.8,2,266
12680161,1,Boerum Hill,40.68418,-73.98373,0,250,1,97,4.48,2,39
11510329,2,Kips Bay,40.74103,-73.97451,0,180,4,2,0.56,1,4
89541786,1,Prospect-Lefferts Gardens,40.65831,-73.96075,0,139,30,4,0.11,1,330
3526444,1,Bedford-Stuyvesant,40.68196,-73.95168,0,100,5,15,0.25,1,94
40305031,1,Bushwick,40.68583,-73.90985,1,55,1,10,1.36,2,365
204301604,2,Midtown,40.75669,-73.96848,1,100,2,0,,1,89
37318968,3,Arverne,40.59082,-73.80328,0,275,2,24,1.02,1,335
36489857,2,Upper West Side,40.78768,-73.97238,0,85,3,29,0.75,1,309
97797,1,Park Slope,40.66941,-73.98109,0,220,30,88,0.79,1,9
6989380,2,Upper East Side,40.78277,-73.95164,0,199,2,2,0.03,1,0
2708284,1,Bedford-Stuyvesant,40.69266,-73.94553,1,75,6,37,1.53,1,329
6312322,2,Harlem,40.8215,-73.95565,1,75,1,0,,1,0
25099638,2,Civic Center,40.71306,-74.00569,0,150,1,0,,1,90
12155032,1,Bushwick,40.69412,-73.91039,0,150,3,6,0.27,1,0
36966894,2,Upper West Side,40.77835,-73.97655,0,200,3,5,0.13,1,0
252545388,2,Upper West Side,40.77112,-73.98964,0,1000,31,0,,1,103
47485343,1,Sunset Park,40.65003,-74.00657,0,75,3,2,0.08,1,0
75216989,3,Flushing,40.76333,-73.82879,1,35,1,61,1.72,4,342
260618374,2,Midtown,40.75471,-73.98781,1,100,1,0,,13,352
6291714,2,Little Italy,40.71703,-73.998,1,74,4,0,,1,44
70915198,1,Bay Ridge,40.63435,-74.02939,1,100,1,3,0.21,1,179
24030482,3,Bellerose,40.72401,-73.72901,1,99,1,3,0.23,1,365
124886133,2,Upper East Side,40.76982,-73.95258,0,105,30,2,0.08,1,120
36641477,3,Forest Hills,40.724,-73.84962,1,75,3,1,0.02,1,0
35350208,2,Washington Heights,40.84872,-73.93633,1,69,1,1,0.02,1,0
212689019,1,Bedford-Stuyvesant,40.68723,-73.92003,1,109,1,16,1.58,2,179
14476858,1,Sunset Park,40.66307,-73.99482,1,106,2,1,0.06,1,0
169534923,2,Kips Bay,40.74148,-73.98126,0,188,30,40,2.35,1,146
109533480,2,East Village,40.72803,-73.98112,0,500,1,1,1.0,1,365
1012583,1,Williamsburg,40.71458,-73.96181,1,60,7,6,0.13,2,0
273570019,3,Astoria,40.76349,-73.92577,1,75,1,0,,1,359
211549023,2,Midtown,40.74841,-73.98768,0,220,2,15,2.47,13,286
247067478,2,Upper West Side,40.7977,-73.96115,0,330,4,9,3.65,1,132
26354652,1,Flatbush,40.64935,-73.96485,1,90,2,24,1.48,1,175
14518163,1,South Slope,40.66154,-73.98685,1,49,3,2,1.62,1,30
11552512,3,Sunnyside,40.74622,-73.92296,0,120,2,5,0.19,1,81
195497710,2,Inwood,40.86903,-73.91825,0,95,3,22,2.06,1,251
169851445,1,Flatbush,40.654,-73.96209,1,47,1,0,,1,0
245781620,0,Kingsbridge,40.88587,-73.89865,1,80,4,0,,1,87
243367528,3,Astoria,40.76472,-73.91358,1,70,1,14,3.26,7,313
2054816,2,Harlem,40.82805,-73.94676,0,150,2,10,0.36,1,0
17074459,2,East Village,40.73325,-73.98789,1,97,3,64,1.15,3,0
149608542,2,Harlem,40.81643,-73.94042,1,65,3,84,3.8,1,205
95444031,1,Flatbush,40.64473,-73.96849,1,60,7,0,,1,0
20536793,1,Park Slope,40.67132,-73.98709,0,113,1,0,,1,0
153660271,2,Harlem,40.8041,-73.95252,1,150,1,28,1.49,1,68
171668854,3,Ridgewood,40.71191,-73.90631,0,60,4,2,0.19,1,0
1177497,1,Clinton Hill,40.69075,-73.9677,1,319,1,52,2.48,11,365
110042455,2,Upper East Side,40.77123,-73.9549,0,175,2,3,1.23,1,6
28804489,2,East Village,40.73121,-73.98693,0,220,5,46,1.81,1,92
17631246,2,East Village,40.72997,-73.98772,0,150,2,20,1.15,1,0
2571641,2,Harlem,40.81863,-73.95295,1,80,2,0,,3,0
5649853,1,Greenpoint,40.73473,-73.95776,0,177,2,23,2.28,1,214
2702080,1,Bedford-Stuyvesant,40.6916,-73.94714,1,77,2,145,2.42,1,365
20270730,1,Williamsburg,40.71558,-73.93926,0,499,5,4,0.08,1,0
95000637,2,Gramercy,40.73592,-73.98993,0,295,2,1,1.0,1,0
2135117,1,Windsor Terrace,40.65766,-73.97927,1,52,2,53,2.87,1,55
200380610,2,Hell's Kitchen,40.76181,-73.99855,0,350,30,0,,65,281
6606618,2,Lower East Side,40.7178,-73.98504,2,110,2,4,0.11,1,0
63935474,1,Bedford-Stuyvesant,40.69538,-73.94657,1,35,2,4,0.21,1,0
11458977,1,Clinton Hill,40.68699,-73.9639,0,120,3,88,2.04,1,49
2765870,2,Lower East Side,40.7193,-73.98986,1,80,1,1,0.02,1,0
874471,1,Park Slope,40.66944,-73.98083,0,130,3,179,2.02,1,273
65625445,3,Rosedale,40.67112,-73.73529,0,350,40,15,0.39,1,365
259945322,2,Chelsea,40.74493,-74.00195,0,215,3,2,0.97,1,45
21380762,2,East Harlem,40.80738,-73.93707,0,75,30,6,0.12,1,203
243147506,4,Stapleton,40.6279,-74.08202,0,275,2,11,3.51,1,182
211549023,2,Midtown,40.74697,-73.98693,0,240,2,11,1.89,13,258
32357613,1,Bedford-Stuyvesant,40.68742,-73.92196,1,65,1,126,3.5,3,0
192861009,1,Crown Heights,40.67128,-73.91604,0,52,1,13,1.8,2,88
105310740,1,Bedford-Stuyvesant,40.68271,-73.95141,0,99,30,0,,3,341
34320426,2,Midtown,40.75976,-73.97178,1,90,1,6,0.19,1,0
23455550,2,Inwood,40.86542,-73.92092,0,100,1,0,,1,0
16725289,1,Windsor Terrace,40.64785,-73.97595,0,150,2,1,0.08,1,0
25368839,4,Dongan Hills,40.58115,-74.09182,0,155,3,63,1.29,1,0
3131306,1,Clinton Hill,40.68623,-73.96755,0,220,30,1,0.02,1,0
5772472,1,Greenpoint,40.72,-73.95433,0,500,5,0,,1,0
137194766,3,Ditmars Steinway,40.77145,-73.9125,0,150,3,37,4.1,2,7
21064917,1,Prospect-Lefferts Gardens,40.66302,-73.95198,0,275,3,3,0.05,1,0
202144863,3,Woodhaven,40.68845,-73.85423,1,60,1,10,1.49,1,0
6396827,1,Crown Heights,40.67083,-73.94808,0,135,2,18,0.64,1,0
189646908,1,Williamsburg,40.70757,-73.94466,1,86,2,23,2.18,3,365
26243457,1,Bedford-Stuyvesant,40.68919,-73.94073,0,80,3,6,0.24,1,0
11158576,2,Morningside Heights,40.80429,-73.96499,0,175,2,2,0.06,1,0
25318403,1,Williamsburg,40.71353,-73.9578,0,175,3,9,0.4,3,11
23492952,2,Harlem,40.81475,-73.94867,0,115,10,0,,1,27
66329,1,Fort Greene,40.68634,-73.97388,1,119,1,14,0.64,2,78
27123110,2,Harlem,40.80372,-73.95036,1,65,3,2,0.18,1,0
182709,2,East Village,40.73147,-73.98825,0,199,1,8,6.49,1,65
99629743,1,Clinton Hill,40.68769,-73.96604,0,449,2,78,2.47,2,347
151560823,1,Brownsville,40.66154,-73.91387,1,100,1,3,1.58,1,2
4372160,1,Williamsburg,40.70933,-73.94141,1,58,10,7,0.1,1,0
27240092,2,Gramercy,40.73557,-73.98353,1,124,1,118,2.7,1,278
200060,1,Bedford-Stuyvesant,40.69092,-73.92866,0,150,10,3,0.09,1,0
256533375,2,Hell's Kitchen,40.75634,-73.99332,0,149,31,1,0.77,1,182
50490104,2,Greenwich Village,40.72939,-74.00225,0,150,2,0,,1,0
12212944,1,Kensington,40.64321,-73.98294,1,52,3,8,0.15,2,27
21232737,2,SoHo,40.72651,-74.00014,0,125,1,0,,1,1
12243051,2,Financial District,40.7052,-74.00961,0,222,29,0,,96,334
137358866,3,Woodside,40.74411,-73.91077,1,40,30,2,0.45,103,216
127267474,2,Midtown,40.75459,-73.96706,0,125,2,5,0.26,1,0
206337,3,Sunnyside,40.7459,-73.92441,1,71,3,40,1.06,1,286
156505456,1,East New York,40.66682,-73.87351,1,57,3,1,0.44,13,90
201153591,3,Astoria,40.76538,-73.92726,0,150,2,46,3.84,2,121
57059,2,Harlem,40.80693,-73.94831,0,200,28,35,2.72,1,50
156952896,3,East Elmhurst,40.76537,-73.87639,0,100,1,198,10.15,2,156
258269673,1,Williamsburg,40.71547,-73.94074,0,595,2,4,2.79,1,322
120725189,1,Bath Beach,40.60353,-74.01599,0,180,3,46,1.68,1,334
47500192,1,Prospect-Lefferts Gardens,40.66059,-73.95842,0,120,5,0,,1,190
5309364,1,Bushwick,40.68135,-73.9046,1,41,3,7,0.11,1,0
51348096,1,Flatbush,40.65134,-73.958,1,65,1,0,,1,0
9883499,2,SoHo,40.72358,-74.00397,0,230,1,1,0.91,1,6
70804640,1,Bedford-Stuyvesant,40.68378,-73.95592,0,1067,2,64,2.51,1,32
43688213,3,Astoria,40.76736,-73.91462,1,50,5,3,0.08,1,0
